text_a	label
颈 软 ， 气 管 居 中 ， 双 肺 叩 诊 清 音 ； 双 肺 呼 吸 音 略 粗 ， 未 闻 及 明 显 干 湿 性 啰 音 ， 无 胸 膜 摩 擦 音 。	O O O B-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart O O B-Examine I-Examine O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O
心 界 不 大 ； 心 率 9 8 次 / 分 ， 律 齐 ， 各 瓣 膜 听 诊 区 未 闻 及 病 理 性 杂 音 。	O O O O O B-Examine I-Examine O O O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine I-Examine I-Examine I-Examine O
腹 部 柔 软 ， 无 压 痛 ， 肝 脾 未 触 及 肿 大 ， 腹 部 叩 诊 鼓 音 ， 肠 鸣 音 正 常 存 在 。	B-BodyPart I-BodyPart O O O O B-Examine I-Examine O B-BodyPart B-BodyPart O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart O O B-Examine I-Examine O B-Examine I-Examine I-Examine O O O O O
四 肢 活 动 良 好 ， 双 下 肢 无 浮 肿 。	B-BodyPart I-BodyPart O O O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O
神 经 系 统 检 查 无 异 常 。	O O O O O O O O O O
呼 吸 道 病 原 体 联 合 检 测 回 报 ： 肺 炎 衣 原 体 I g M 抗 体 阳 性 （ + ） ， 余 阴 性 。	B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O O
患 儿 病 情 好 转 ， 准 予 出 院 。	O O O O O O O O O O O O
查 房 时 患 者 不 在 病 房 ， 未 留 下 电 话 及 其 它 具 体 联 系 方 式 。	O O O O O O O O O O O O O O O O O O O O O O O O O
患 者 神 志 清 ， 精 神 可 ， 饮 食 睡 眠 可 ， 二 便 正 常 。	O O O O O O O O O O O O O O O O B-BodyPart I-BodyPart O O O
仍 诉 左 足  趾 麻 木 ， 但 较 前 明 显 好 转 。	O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom O O O O O O O O O
无 发 热 ， 无 头 痛 头 晕 ， 无 恶 心 呕 吐 ， 无 腹 痛 腹 泻 ， 无 胸 闷 气 短 及 呼 吸 困 难 。	O B-Symptom I-Symptom O O B-BodyPart O B-BodyPart O O O B-Symptom I-Symptom B-Symptom I-Symptom O O B-Symptom I-Symptom B-BodyPart O O O B-Symptom I-Symptom B-Symptom I-Symptom O B-Symptom I-Symptom I-Symptom I-Symptom O
查 体 各 项 生 命 体 征 平 稳 ， 心 肺 腹 查 体 未 见 明 显 异 常 。	O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O
脊 柱 四 肢 无 畸 形 ， 双 下 肢 无 水 肿 。	B-BodyPart I-BodyPart B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O
术 部 敷 料 包 扎 固 定 好 ， 干 燥 无 渗 出 ， 术 部 切 口 已 拆 线 ， 切 口 对 合 好 、 无 红 肿 、 无 渗 出 、 无 裂 开 。	O O O O O O O O O O B-Symptom I-Symptom O B-Symptom I-Symptom O O O O O O O O O O O O O O O O B-Symptom I-Symptom O O B-Symptom I-Symptom O O O O O
左 小 腿 外 侧 及 左 足 踇 趾 及 足 背 部 皮 肤 略 感 麻 木 ， 左 下 肢 直 腿 抬 高 试 验 7 0 度 ， 右 下 肢 直 腿 抬 高 实 验 阴 性 。	B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O B-BodyPart I-BodyPart I-BodyPart I-BodyPart O B-BodyPart I-BodyPart I-BodyPart O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O B-BodyPart O O O O O O O O B-BodyPart I-BodyPart I-BodyPart O B-BodyPart O O O O O O O
双 下 肢 及 各 足 趾 关 节 活 动 功 能 无 障 碍 ， 肌 力 正 可 ， 肌 张 力 不 高 。	B-BodyPart I-BodyPart I-BodyPart O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O O O O O B-BodyPart O O O O B-BodyPart O O O O O
足 背 伸 力 正 常 ， 足 背 动 脉 可 触 及 ， 末 梢 血 运 可 。	B-Examine I-Examine I-Examine I-Examine O O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O B-BodyPart I-BodyPart O O O O
双 侧 肱 二 、 三 头 肌 反 射 、 膝 腱 反 射 正 常 ， 双 侧 巴 彬 斯 基 氏 征 、 克 尼 格 氏 征 阴 性 。	B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine I-Examine I-Examine O O O
患 儿 入 院 第 7 天 ， 患 儿 偶 有 咳 嗽 、 咳 痰 ， 无 发 热 ， 食 欲 、 睡 眠 尚 可 ， 二 便 正 常 。	O O O O O O O O O O O O B-Symptom I-Symptom O O B-BodyPart O O B-Symptom I-Symptom O O O O O O O O O B-BodyPart I-BodyPart O O O
查 体 ： T :	B-Examine I-Examine O B-Examine O
3 6 . 9 ℃ ， 神 志 清 楚 ， 精 神 尚 可 ， 面 色 红 润 ， 呼 吸 均 匀 。	O O O O O O O O O O O O O O O O O O O O O O O O O O
口 唇 无 发 绀 ， 口 腔 黏 膜 光 滑 。	B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O
咽 部 无 浮 肿 ， 咽 峡 部 无 疱 疹 ， 双 扁 桃 体 稍 肿 大 ， 咽 后 壁 光 滑 ， 未 见 脓 苔 。	B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O O O O O B-Symptom I-Symptom O
颈 软 ， 气 管 居 中 ， 双 肺 叩 诊 清 音 ； 双 肺 呼 吸 音 粗 糙 ， 偶 可 闻 及 痰 鸣 音 ， 无 胸 膜 摩 擦 音 。	O O O B-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart O O B-Examine I-Examine O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O O O B-Symptom I-Symptom I-Symptom O O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O
心 界 不 大 ； 心 率 9 6 次 / 分 ， 律 齐 ， 各 瓣 膜 听 诊 区 未 闻 及 病 理 性 杂 音 。	O O O O O B-Examine I-Examine O O O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine I-Examine I-Examine I-Examine O
腹 部 柔 软 ， 无 压 痛 ， 肝 脾 未 触 及 肿 大 ， 腹 部 叩 诊 鼓 音 ， 肠 鸣 音 正 常 存 在 。	B-BodyPart I-BodyPart O O O O B-Examine I-Examine O B-BodyPart B-BodyPart O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart O O B-Examine I-Examine O B-Examine I-Examine I-Examine O O O O O
四 肢 活 动 良 好 ， 双 下 肢 无 浮 肿 。	B-BodyPart I-BodyPart O O O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O
神 经 系 统 检 查 无 异 常 。	O O O O O O O O O O
复 查 胸 部 正 位 片 示 ： 两 肺 纹 理 增 粗 、 增 多 ， 以 右 下 肺 为 著 。	O O B-Examine I-Examine I-Examine I-Examine I-Examine O O B-BodyPart I-BodyPart O O O O O O O O O B-BodyPart I-BodyPart I-BodyPart O O O
印 象 ： 支 气 管 肺 炎 复 查 。	O O O B-BodyPart I-BodyPart I-BodyPart O O O O O
患 儿 病 情 好 转 ， 准 予 出 院 。	O O O O O O O O O O O O
现 患 者 一 般 情 况 可 ， 双 肺 呼 吸 音 清 晰 ， 未 闻 及 啰 音 ， 律 齐 ， 各 瓣 膜 听 诊 区 未 闻 及 病 理 性 杂 音 ， 腹 平 坦 ， 软 ， 全 腹 无 压 痛 ， 无 反 跳 痛 及 肌 紧 张 ， 全 腹 未 触 及 异 常 包 块 ， 腰 部 压 痛 ， 活 动 轻 度 受 限 ， 双 下 肢 无 水 肿 ， 神 经 系 统 查 体 未 见 异 常 。	O O O O O O O O O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O O B-Examine I-Examine O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine I-Examine I-Examine I-Examine O B-BodyPart O O O O O B-BodyPart I-BodyPart O B-Examine I-Examine O O B-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O B-BodyPart I-BodyPart O O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart B-Examine I-Examine O O O O O O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O O O O O B-Examine I-Examine O O O O O
患 者 未 诉 不 适 ， 精 神 饮 食 睡 眠 可 ， 大 便 正 常 ， 小 便 自 导 尿 管 导 出 ， 通 畅 ， 尿 色 清 亮 、 淡 黄 。	O O O O O O O O O O O O O O O B-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart O O O O O O O O O O B-BodyPart O O O O O O O
查 体 ： 一 般 情 况 可 ， 心 肺 腹 未 见 异 常 。	B-Examine I-Examine O O O O O O O B-BodyPart B-BodyPart B-BodyPart O O O O O
尿 道 外 口 敷 料 包 扎 固 定 好 ， 无 渗 出 。	B-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O O O O O O O B-Symptom I-Symptom O
导 尿 管 固 定 稳 妥 ， 导 尿 通 畅 ， 尿 色 清 亮 、 淡 黄 。	O O O O O O O O O O O O O O O O O O O O O
拔 除 尿 管 后 排 尿 通 畅 。	O O O O O O O O O O
患 者 精 神 可 ， 饮 食 可 ， 睡 眠 可 ， 二 便 正 常 。	O O O O O O O O O O O O O O B-BodyPart I-BodyPart O O O
腰 痛 缓 解 ， 右 下 肢 麻 木 减 轻 。	O O O O O B-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom O O O
查 体 ： 神 清 ， 心 肺 腹 未 见 明 确 异 常 ， 腰 椎 活 动 范 围 可 ， 四 肢 肌 力 肌 张 力 正 常 ， 生 理 反 射 正 常 存 在 ， 病 理 反 射 未 引 出 。	B-Examine I-Examine O O O O B-BodyPart B-BodyPart B-BodyPart O O O O O O O B-BodyPart I-BodyPart O O O O O O B-BodyPart I-BodyPart B-Examine I-Examine B-Examine I-Examine I-Examine O O O B-Examine I-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine I-Examine O O O O
患 者 头 痛 头 晕 症 状 减 轻 ， 双 下 肢 无 力 较 前 减 轻 ， 无 恶 心 呕 吐 。	O O B-Symptom I-Symptom B-Symptom I-Symptom O O O O O B-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom O O O O O O B-Symptom I-Symptom B-Symptom I-Symptom O
查 体 ： B P 1 2 0 / 7 0 m m H g ， 心 率 6 2 次 / 分 ， 律 齐 ， 无 杂 音 ， 肺 腹 未 见 明 显 异 常 ， 双 下 肢 无 水 肿 。	B-Examine I-Examine O B-Examine I-Examine O O O O O O O O O O O B-Examine I-Examine O O O O O O B-Symptom I-Symptom O O B-Examine I-Examine O B-BodyPart B-BodyPart O O O O O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O
神 经 系 统 检 查 ： 神 清 ， 言 语 流 利 ， 额 纹 对 称 ， 瞳 孔 正 大 等 圆 ， 对 光 反 射 灵 敏 ， 鼻 唇 沟 无 变 浅 ， 伸 舌 居 中 ， 双 上 肢 肌 力 ， 肌 张 力 正 常 。	B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O B-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart B-Symptom I-Symptom I-Symptom I-Symptom O B-Examine I-Examine I-Examine I-Examine O O O B-BodyPart B-BodyPart O O O O O O B-BodyPart O O O B-BodyPart I-BodyPart I-BodyPart B-Examine I-Examine O B-Examine I-Examine I-Examine O O O
双 下 肢 肌 力 V 级 弱 ， 肌 张 力 正 常 。	B-BodyPart I-BodyPart I-BodyPart B-Examine I-Examine O O O O B-Examine I-Examine I-Examine O O O
双 侧 肱 二 ， 三 头 肌 腱 反 射 ， 跟 膝 腱 反 射 均 对 称 正 常 存 在 。	B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine I-Examine I-Examine I-Examine O B-Symptom I-Symptom O O O O O
双 侧 巴 氏 征 及 克 氏 征 均 阴 性 。	B-Examine I-Examine I-Examine I-Examine I-Examine O B-Examine I-Examine I-Examine O O O O
患 者 精 神 可 ， 饮 食 可 ， 睡 眠 可 ， 二 便 正 常 。	O O O O O O O O O O O O O O B-BodyPart I-BodyPart O O O
患 者 自 述 通 过 综 合 治 疗 腰 痛 及 左 下 肢 疼 痛 症 状 减 轻 ， 要 求 今 日 出 院 。	O O O O O O O O O O O O O B-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom O O O O O O O O O O O O
查 体 ： 血 压 ： 1 2 0 / 8 0 m m H g , 腰 椎 活 动 活 动 范 围 尚 可 ， L 4 - S 1 椎 体 棘 突 两 侧 压 痛 消 失 ， 无 放 射 。	B-Examine I-Examine O B-Examine I-Examine O O O O O O O O O O O O B-BodyPart I-BodyPart O O O O O O O O O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart B-Examine I-Examine O O O O O O O
双 侧 直 腿 抬 高 试 验 阴 性 ， 拾 物 试 验 （ - ） ， 4 字 试 验 （ - ) ， 四 肢 肌 力 肌 张 力 正 常 ， 生 理 反 射 正 常 存 在 ， 病 理 反 射 未 引 出 。	O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O B-Examine I-Examine I-Examine I-Examine O O O O B-Examine I-Examine I-Examine I-Examine O O O O B-BodyPart I-BodyPart B-Examine I-Examine B-Examine I-Examine I-Examine O O O B-Examine I-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine I-Examine O O O O
患 儿 住 院 第 6 天 ， 仍 有 咳 嗽 、 咳 痰 ， 无 发 热 ， 食 欲 、 睡 眠 尚 可 ， 二 便 正 常 。	O O O O O O O O O O B-Symptom I-Symptom O O B-BodyPart O O B-Symptom I-Symptom O O O O O O O O O B-BodyPart I-BodyPart O O O
查 体 ： T :	B-Examine I-Examine O B-Examine O
3 6 . 8 ℃ ， 神 志 清 楚 ， 精 神 尚 可 ， 面 色 红 润 ， 呼 吸 均 匀 。	O O O O O O O O O O O O O O O O O O O O O O O O O O
口 唇 无 发 绀 ， 口 腔 黏 膜 光 滑 。	B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O
咽 部 稍 浮 肿 ， 咽 峡 部 无 疱 疹 ， 双 扁 桃 体 稍 肿 大 ， 咽 后 壁 光 滑 ， 未 见 脓 苔 。	B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O O O O O B-Symptom I-Symptom O
颈 软 ， 气 管 居 中 ， 双 肺 叩 诊 清 音 ； 双 肺 呼 吸 音 粗 糙 ， 偶 可 闻 及 痰 鸣 音 及 散 在 中 小 水 泡 音 ， 无 胸 膜 摩 擦 音 。	O O O B-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart O O B-Examine I-Examine O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O O O B-Symptom I-Symptom I-Symptom O O O O O O O O O O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O
心 界 不 大 ； 心 率 9 6 次 / 分 ， 律 齐 ， 各 瓣 膜 听 诊 区 未 闻 及 病 理 性 杂 音 。	O O O O O B-Examine I-Examine O O O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine I-Examine I-Examine I-Examine O
腹 部 柔 软 ， 无 压 痛 ， 肝 脾 未 触 及 肿 大 ， 腹 部 叩 诊 鼓 音 ， 肠 鸣 音 正 常 存 在 。	B-BodyPart I-BodyPart O O O O B-Examine I-Examine O B-BodyPart B-BodyPart O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart O O B-Examine I-Examine O B-Examine I-Examine I-Examine O O O O O
四 肢 活 动 良 好 ， 双 下 肢 无 浮 肿 。	B-BodyPart I-BodyPart O O O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O
神 经 系 统 检 查 无 异 常 。	O O O O O O O O O O
复 查 血 常 规 示 ： 白 细 胞 数 1 0 . 7 8 * 1 0 ^ 9 / L ， 中 性 粒 细 胞 百 分 比 4 2 . 2 0 % ， 淋 巴 细 胞 百 分 比 5 0 . 2 0 % ， 中 性 粒 细 胞 绝 对 值 4 . 5 5 * 1 0 ^ 9 / L ， 淋 巴 细 胞 绝 对 值 5 . 4 2 * 1 0 ^ 9 / L ， 血 红 蛋 白 1 4 5 . 0 g / L ， 血 小 板 数 4 1 6 * 1 0 ^ 9 / L 。	O O B-Examine I-Examine I-Examine O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O
C - 反 应 蛋 白 0 . 5 1 m g / L 。	B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O
患 儿 家 长 要 求 出 院 ， 向 家 长 交 代 病 情 ， 表 示 理 解 ， 准 予 出 院 。	O O O O O O O O O O O O O O O O O O O O O O O O O O O
患 者 精 神 可 ， 饮 食 可 ， 睡 眠 可 ， 二 便 正 常 。	O O O O O O O O O O O O O O B-BodyPart I-BodyPart O O O
腰 痛 缓 解 ， 查 体 ： 神 清 ， 心 肺 腹 未 见 明 确 异 常 ， 腰 椎 活 动 范 围 可 ， 四 肢 肌 力 肌 张 力 正 常 ， 生 理 反 射 正 常 存 在 ， 病 理 反 射 未 引 出 。	O O O O O B-Examine I-Examine O O O O B-BodyPart B-BodyPart B-BodyPart O O O O O O O B-BodyPart I-BodyPart O O O O O O B-BodyPart I-BodyPart B-Examine I-Examine B-Examine I-Examine I-Examine O O O B-Examine I-Examine I-Examine I-Examine O O O O O B-Examine I-Examine I-Examine I-Examine O O O O
现 患 者 一 般 情 况 可 ， 头 颅 无 畸 形 ， 头 右 顶 枕 部 无 血 肿 ， 伤 口 已 愈 合 拆 线 。	O O O O O O O O O B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O O O O O O O O O
眼 睑 无 水 肿 及 下 垂 ， 巩 膜 无 黄 染 ， 结 膜 无 充 血 或 苍 白 ； 双 侧 瞳 孔 等 大 等 圆 ， 径 约 3 m m ， 对 光 反 应 灵 敏 。	B-BodyPart I-BodyPart O B-Symptom I-Symptom O O O O B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom I-Symptom I-Symptom O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O
耳 、 鼻 、 喉 腔 无 畸 形 ， 无 异 常 分 泌 物 ； 唇 无 发 绀 ， 无 咽 红 及 扁 桃 腺 肿 大 。	B-BodyPart O B-BodyPart O B-BodyPart I-BodyPart O B-Symptom I-Symptom O O O O O O O O O O B-Symptom I-Symptom O O O O O B-BodyPart I-BodyPart I-BodyPart B-Symptom I-Symptom O
心 肺 腹 未 见 异 常 。	B-BodyPart B-BodyPart B-BodyPart O O O O O
一 般 情 况 可 ， 心 肺 腹 未 见 异 常 。	O O O O O O B-BodyPart B-BodyPart B-BodyPart O O O O O
精 神 、 饮 食 、 睡 眠 可 ， 大 小 便 正 常 。	O O O O O O O O O O B-BodyPart I-BodyPart I-BodyPart O O O
查 体 ： 一 般 情 况 可 ， 心 肺 腹 未 见 异 常 。	B-Examine I-Examine O O O O O O O B-BodyPart B-BodyPart B-BodyPart O O O O O
手 术 切 口 愈 合 良 好 。	O O O O O O O O O
患 儿 入 院 第 1 0 天 ， 偶 有 咳 嗽 ， 无 发 热 ， 食 欲 、 睡 眠 尚 可 ， 二 便 正 常 。	O O O O O O O O O O O B-Symptom I-Symptom O O B-Symptom I-Symptom O O O O O O O O O B-BodyPart I-BodyPart O O O
查 体 ： T :	B-Examine I-Examine O B-Examine O
3 6 . 5 ℃ ， 神 志 清 楚 ， 精 神 尚 可 ， 面 色 红 润 ， 呼 吸 均 匀 。	O O O O O O O O O O O O O O O O O O O O O O O O O O
口 唇 发 绀 ， 口 腔 黏 膜 光 滑 ， 咽 部 无 浮 肿 ， 咽 峡 部 无 疱 疹 ， 双 扁 桃 体 无 肿 大 ， 咽 后 壁 光 滑 ， 无 脓 苔 。	B-BodyPart I-BodyPart B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart O O O O O O O
颈 软 ， 气 管 居 中 ， 双 肺 叩 诊 清 音 ； 双 肺 呼 吸 音 略 粗 ， 未 闻 及 干 湿 性 啰 音 ， 无 胸 膜 摩 擦 音 。	O O O B-BodyPart I-BodyPart O O O B-BodyPart I-BodyPart O O B-Examine I-Examine O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine O O B-BodyPart I-BodyPart B-Examine I-Examine I-Examine O
心 界 不 大 ； 心 率 1 0 0 次 / 分 ， 律 齐 ， 各 瓣 膜 听 诊 区 未 闻 及 病 理 性 杂 音 。	O O O O O B-Examine I-Examine O O O O O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart I-BodyPart O O O B-Examine I-Examine I-Examine I-Examine I-Examine O
腹 部 柔 软 ， 无 压 痛 ， 肝 脾 未 触 及 肿 大 ， 腹 部 叩 诊 鼓 音 ， 肠 鸣 音 正 常 存 在 。	B-BodyPart I-BodyPart O O O O B-Examine I-Examine O B-BodyPart B-BodyPart O O O B-Symptom I-Symptom O B-BodyPart I-BodyPart O O B-Examine I-Examine O B-Examine I-Examine I-Examine O O O O O
四 肢 活 动 良 好 ， 双 下 肢 无 浮 肿 。	B-BodyPart I-BodyPart O O O O O B-BodyPart I-BodyPart I-BodyPart O B-Symptom I-Symptom O
神 经 系 统 检 查 无 异 常 。	O O O O O O O O O O
复 查 胸 片 示 ： 两 肺 纹 理 增 粗 、 增 多 ， 模 糊 。	O O B-Examine I-Examine O O B-BodyPart I-BodyPart O O O O O O O O O O O
血 常 规 示 ： 白 细 胞 数 9 . 3 0 * 1 0 ^ 9 / L ， 中 性 粒 细 胞 百 分 比 4 7 . 5 0 % ， 淋 巴 细 胞 百 分 比 4 5 . 2 0 % ， 中 性 粒 细 胞 绝 对 值 4 . 4 2 * 1 0 ^ 9 / L ， 淋 巴 细 胞 绝 对 值 4 . 2 0 * 1 0 ^ 9 / L ， 血 红 蛋 白 1 3 2 . 0 g / L ， 血 小 板 数 2 4 8 * 1 0 ^ 9 / L 。	B-Examine I-Examine I-Examine O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O B-Examine I-Examine I-Examine I-Examine O O O O O O O O O O O
